/home2/du/temp/rocksdb/db_bench --db=/home2/du/mnt/db --num_levels=6 --bloom_locality=1 --bloom_bits=10 --memtablerep=skip_list --prefix_size=8 --key_size=8 --keys_per_prefix=0 --wal_dir=/home2/du/mnt/wal --threads=8 --value_size=1024 --benchmarks=trace_a,stats --num=8398 --compression_type=none --max_bytes_for_level_base=268435456 --open_files=100 --benchmark_write_rate_limit=40971520 --max_background_jobs=2 --YCSB_uniform_distribution=false --disable_wal=0 --histogram=true --max_write_buffer_number=2 --write_buffer_size=8589934592 --inplace_update_support=false --allow_concurrent_memtable_write=true --statistics=true --stats_interval_seconds=10 --compaction_pri=1 --max_bytes_for_level_multiplier=8
Set seed to 1681656471508613 because --seed was 0
Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Integrated BlobDB: blob cache disabled
Keys:       8 bytes each (+ 0 bytes user-defined timestamp)
Values:     1024 bytes each (512 bytes after compression)
Entries:    8398
Prefix:    8 bytes
Keys per prefix:    0
RawSize:    8.3 MB (estimated)
FileSize:   4.2 MB (estimated)
Write rate: 40971520 bytes/second
Read rate: 0 ops/second
Compression: NoCompression
Compression sampling rate: 0
Memtablerep: SkipListFactory
Perf Level: 1
------------------------------------------------
Reading trace
Finished reading trace only 8398437
DB path: [/home2/du/mnt/db]
[   5] [1000:10] interval 82588 done 850142 ops_done 767554 Timer 10 fill_done 0 warm_done 1 OPS : 85014.203125 
[   3] [1000:10] interval 82579 done 850575 ops_done 767996 Timer 10 fill_done 0 warm_done 1 OPS : 85057.500000 
[   1] [1000:10] interval 82579 done 850582 ops_done 768003 Timer 10 fill_done 0 warm_done 1 OPS : 85058.203125 
[   0] [1000:10] interval 82571 done 850585 ops_done 768014 Timer 10 fill_done 0 warm_done 1 OPS : 85058.500000 
[   2] [1000:10] interval 82570 done 850590 ops_done 768020 Timer 10 fill_done 0 warm_done 1 OPS : 85059.000000 
[   4] [1000:10] interval 82564 done 850672 ops_done 768108 Timer 10 fill_done 0 warm_done 1 OPS : 85067.203125 
[   7] [1000:10] interval 82617 done 850838 ops_done 768221 Timer 10 fill_done 0 warm_done 1 OPS : 85083.796875 
[   6] [1000:10] interval 82622 done 850849 ops_done 768227 Timer 10 fill_done 0 warm_done 1 OPS : 85084.898438 
[   5] [1000:11] interval 77583 done 927725 ops_done 850142 Timer 11 fill_done 0 warm_done 1 OPS : 84338.632812 
[   3] [1000:11] interval 77555 done 928130 ops_done 850575 Timer 11 fill_done 0 warm_done 1 OPS : 84375.453125 
[   1] [1000:11] interval 77553 done 928135 ops_done 850582 Timer 11 fill_done 0 warm_done 1 OPS : 84375.906250 
[   0] [1000:11] interval 77555 done 928140 ops_done 850585 Timer 11 fill_done 0 warm_done 1 OPS : 84376.367188 
[   2] [1000:11] interval 77554 done 928144 ops_done 850590 Timer 11 fill_done 0 warm_done 1 OPS : 84376.726562 
[   4] [1000:11] interval 77556 done 928228 ops_done 850672 Timer 11 fill_done 0 warm_done 1 OPS : 84384.367188 
[   7] [1000:11] interval 77507 done 928345 ops_done 850838 Timer 11 fill_done 0 warm_done 1 OPS : 84395.000000 
[   6] [1000:11] interval 77501 done 928350 ops_done 850849 Timer 11 fill_done 0 warm_done 1 OPS : 84395.453125 
[   5] [1000:12] interval 81721 done 1009446 ops_done 927725 Timer 12 fill_done 0 warm_done 1 OPS : 84120.500000 
[   3] [1000:12] interval 81768 done 1009898 ops_done 928130 Timer 12 fill_done 0 warm_done 1 OPS : 84158.164062 
[   1] [1000:12] interval 81768 done 1009903 ops_done 928135 Timer 12 fill_done 0 warm_done 1 OPS : 84158.585938 
[   0] [1000:12] interval 81769 done 1009909 ops_done 928140 Timer 12 fill_done 0 warm_done 1 OPS : 84159.085938 
[   2] [1000:12] interval 81766 done 1009910 ops_done 928144 Timer 12 fill_done 0 warm_done 1 OPS : 84159.164062 
[   4] [1000:12] interval 81782 done 1010010 ops_done 928228 Timer 12 fill_done 0 warm_done 1 OPS : 84167.500000 
[   7] [1000:12] interval 81798 done 1010143 ops_done 928345 Timer 12 fill_done 0 warm_done 1 OPS : 84178.585938 
[   6] [1000:12] interval 81800 done 1010150 ops_done 928350 Timer 12 fill_done 0 warm_done 1 OPS : 84179.164062 
[   5] [1000:13] interval 82211 done 1091657 ops_done 1009446 Timer 13 fill_done 0 warm_done 1 OPS : 83973.617188 
[   3] [1000:13] interval 82238 done 1092136 ops_done 1009898 Timer 13 fill_done 0 warm_done 1 OPS : 84010.460938 
[   1] [1000:13] interval 82239 done 1092142 ops_done 1009903 Timer 13 fill_done 0 warm_done 1 OPS : 84010.921875 
[   0] [1000:13] interval 82240 done 1092149 ops_done 1009909 Timer 13 fill_done 0 warm_done 1 OPS : 84011.460938 
[   2] [1000:13] interval 82241 done 1092151 ops_done 1009910 Timer 13 fill_done 0 warm_done 1 OPS : 84011.617188 
[   4] [1000:13] interval 82245 done 1092255 ops_done 1010010 Timer 13 fill_done 0 warm_done 1 OPS : 84019.617188 
[   7] [1000:13] interval 82267 done 1092410 ops_done 1010143 Timer 13 fill_done 0 warm_done 1 OPS : 84031.539062 
[   6] [1000:13] interval 82266 done 1092416 ops_done 1010150 Timer 13 fill_done 0 warm_done 1 OPS : 84032.000000 
[   5] [1000:14] interval 80789 done 1172446 ops_done 1091657 Timer 14 fill_done 0 warm_done 1 OPS : 83746.140625 
[   3] [1000:14] interval 80749 done 1172885 ops_done 1092136 Timer 14 fill_done 0 warm_done 1 OPS : 83777.500000 
[   1] [1000:14] interval 80751 done 1172893 ops_done 1092142 Timer 14 fill_done 0 warm_done 1 OPS : 83778.070312 
[   0] [1000:14] interval 80751 done 1172900 ops_done 1092149 Timer 14 fill_done 0 warm_done 1 OPS : 83778.570312 
[   2] [1000:14] interval 80756 done 1172907 ops_done 1092151 Timer 14 fill_done 0 warm_done 1 OPS : 83779.070312 
[   4] [1000:14] interval 80738 done 1172993 ops_done 1092255 Timer 14 fill_done 0 warm_done 1 OPS : 83785.210938 
[   7] [1000:14] interval 80720 done 1173130 ops_done 1092410 Timer 14 fill_done 0 warm_done 1 OPS : 83795.000000 
[   6] [1000:14] interval 80719 done 1173135 ops_done 1092416 Timer 14 fill_done 0 warm_done 1 OPS : 83795.359375 
[   5] [1000:15] interval 72628 done 1245074 ops_done 1172446 Timer 15 fill_done 0 warm_done 1 OPS : 83004.929688 
[   3] [1000:15] interval 72587 done 1245472 ops_done 1172885 Timer 15 fill_done 0 warm_done 1 OPS : 83031.468750 
[   1] [1000:15] interval 72583 done 1245476 ops_done 1172893 Timer 15 fill_done 0 warm_done 1 OPS : 83031.734375 
